"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","qualtricsId","responses","invalidEntries","response0","image","imageName","naming_response","Actual.Completion.Code","age","gender","education_level","languages_besides_english","language_1","language_2","language_3","language_4","other_languages","native_language","category","category_plural","typicality_subjective","animal_name","original_image_name","source","final_image_name","final_image_name_ext","image_experiment_name","image_path"
"",5414,"survey-text-columnResponse",2,18968,"0.0-2.0","p457734","4,0,3,8,0,3,8,1","R_e3uoIBmms6AwSl3","{""Q0"":""dog""}",0,"dog","lib/images/afghanhound_600x600.jpg","afghanhound","dog","iIlatyPNAMINALFgWQLRugTY","58","Male","Bachelor's Degree","No","","","","","","","dog","dogs","atypical","afghan hound","afghanhound_mz_1","https://commons.wikimedia.org/wiki/File:Arabian_Hound_001_U.jpg","afghanhound","_600x600.jpg","afghanhound_600x600.jpg","../images/afghanhound_600x600.jpg"
"",8422,"survey-text-columnResponse",3,27593,"0.0-3.0","p457734","4,0,3,8,0,3,8,1","R_e3uoIBmms6AwSl3","{""Q0"":""fish""}",0,"fish","lib/images/sturgeon_600x600.jpg","sturgeon","fish","iIlatyPNAMINALFgWQLRugTY","58","Male","Bachelor's Degree","No","","","","","","","fish","fish","atypical","sturgeon","sturgeon_boss","BOSS","sturgeon","_600x600.jpg","sturgeon_600x600.jpg","../images/sturgeon_600x600.jpg"
"",1376,"survey-text-columnResponse",4,29170,"0.0-4.0","p457734","4,0,3,8,0,3,8,1","R_e3uoIBmms6AwSl3","{""Q0"":""cat""}",0,"cat","lib/images/toyger_600x600.jpg","toyger","cat","iIlatyPNAMINALFgWQLRugTY","58","Male","Bachelor's Degree","No","","","","","","","cat","cats","typical","toyger","toyger_mz_2","https://www.flickr.com/photos/erlon10/8088944726","toyger","_600x600.jpg","toyger_600x600.jpg","../images/toyger_600x600.jpg"
"",4876,"survey-text-columnResponse",5,34266,"0.0-5.0","p457734","4,0,3,8,0,3,8,1","R_e3uoIBmms6AwSl3","{""Q0"":""fish""}",0,"fish","lib/images/bass_600x600.jpg","bass","fish","iIlatyPNAMINALFgWQLRugTY","58","Male","Bachelor's Degree","No","","","","","","","fish","fish","typical","bass","rockbass_boss","BOSS","bass","_600x600.jpg","bass_600x600.jpg","../images/bass_600x600.jpg"
"",4518,"survey-text-columnResponse",6,38986,"0.0-6.0","p457734","4,0,3,8,0,3,8,1","R_e3uoIBmms6AwSl3","{""Q0"":""giraffe""}",0,"giraffe","lib/images/giraffe.jpg","giraffe.jpg","giraffe","iIlatyPNAMINALFgWQLRugTY","58","Male","Bachelor's Degree","No","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7287,"survey-text-columnResponse",7,46474,"0.0-7.0","p457734","4,0,3,8,0,3,8,1","R_e3uoIBmms6AwSl3","{""Q0"":""peacock""}",0,"peacock","lib/images/peacock_600x600.jpg","peacock","peacock","iIlatyPNAMINALFgWQLRugTY","58","Male","Bachelor's Degree","No","","","","","","","bird","birds","atypical","peacock","peacock_boss","BOSS","peacock","_600x600.jpg","peacock_600x600.jpg","../images/peacock_600x600.jpg"
"",8222,"survey-text-columnResponse",8,54922,"0.0-8.0","p457734","4,0,3,8,0,3,8,1","R_e3uoIBmms6AwSl3","{""Q0"":""german shepherd""}",0,"german shepherd","lib/images/germanshepherd_600x600.jpg","germanshepherd","german shepherd","iIlatyPNAMINALFgWQLRugTY","58","Male","Bachelor's Degree","No","","","","","","","dog","dogs","typical","german shepherd","germanshepherd_mz_1","https://commons.wikimedia.org/wiki/File:02.Owczarek_niemiecki_u%C5%BCytkowy_kr%C3%B3tkow%C5%82osy_suka.jpg","germanshepherd","_600x600.jpg","germanshepherd_600x600.jpg","../images/germanshepherd_600x600.jpg"
"",6678,"survey-text-columnResponse",9,61802,"0.0-9.0","p457734","4,0,3,8,0,3,8,1","R_e3uoIBmms6AwSl3","{""Q0"":""bluejay""}",0,"bluejay","lib/images/bluejay_600x600.jpg","bluejay","bluejay","iIlatyPNAMINALFgWQLRugTY","58","Male","Bachelor's Degree","No","","","","","","","bird","birds","typical","bluejay","bluejay_boss","BOSS","bluejay","_600x600.jpg","bluejay_600x600.jpg","../images/bluejay_600x600.jpg"
"",5801,"survey-text-columnResponse",10,67811,"0.0-10.0","p457734","4,0,3,8,0,3,8,1","R_e3uoIBmms6AwSl3","{""Q0"":""cat""}",0,"cat","lib/images/oriental_600x600.jpg","oriental","cat","iIlatyPNAMINALFgWQLRugTY","58","Male","Bachelor's Degree","No","","","","","","","cat","cats","atypical","oriental","oriental_mz","https://en.wikipedia.org/wiki/File:Fatale_de_la_l%C3%A9gende_d%27ali.jpg","oriental","_600x600.jpg","oriental_600x600.jpg","../images/oriental_600x600.jpg"
"[{""page_index"":0,""viewing_time"":8848}]",8848,"instructions",0,8864,"0.0-0.0","p459602","4,8,1,5,1,5,6,3","R_2VIyJc7n3oRjA0D","",NA,"","","","","uftGRSTNAMINALagUCViahGl","24","Female","Bachelor's Degree","No","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",14106,"survey-text-columnResponse",1,22972,"0.0-1.0","p459602","4,8,1,5,1,5,6,3","R_2VIyJc7n3oRjA0D","{""Q0"":""giraffe""}",0,"giraffe","lib/images/giraffe.jpg","giraffe.jpg","giraffe","uftGRSTNAMINALagUCViahGl","24","Female","Bachelor's Degree","No","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",4405,"survey-text-columnResponse",2,27580,"0.0-2.0","p459602","4,8,1,5,1,5,6,3","R_2VIyJc7n3oRjA0D","{""Q0"":""cat""}",0,"cat","lib/images/chartreux_600x600.jpg","chartreux","cat","uftGRSTNAMINALagUCViahGl","24","Female","Bachelor's Degree","No","","","","","","","cat","cats","typical","chartreux","chartreux_mz_2","https://www.pexels.com/photo/animals-cat-chartreux-mieze-357182/","chartreux","_600x600.jpg","chartreux_600x600.jpg","../images/chartreux_600x600.jpg"
"",3251,"survey-text-columnResponse",3,31032,"0.0-3.0","p459602","4,8,1,5,1,5,6,3","R_2VIyJc7n3oRjA0D","{""Q0"":""dog""}",0,"dog","lib/images/labrador_600x600.jpg","labrador","dog","uftGRSTNAMINALagUCViahGl","24","Female","Bachelor's Degree","No","","","","","","","dog","dogs","typical","labrador retriever","labrador_mz_1","https://commons.wikimedia.org/wiki/File:Black_labrador_retriever.jpg","labrador","_600x600.jpg","labrador_600x600.jpg","../images/labrador_600x600.jpg"
"",11156,"survey-text-columnResponse",4,42390,"0.0-4.0","p459602","4,8,1,5,1,5,6,3","R_2VIyJc7n3oRjA0D","{""Q0"":""seahorse""}",0,"seahorse","lib/images/seahorse_600x600.jpg","seahorse","seahorse","uftGRSTNAMINALagUCViahGl","24","Female","Bachelor's Degree","No","","","","","","","fish","fish","atypical","seahorse","seahorse_mz_1","https://unsplash.com/photos/fG1fdervp1E","seahorse","_600x600.jpg","seahorse_600x600.jpg","../images/seahorse_600x600.jpg"
"",13760,"survey-text-columnResponse",5,56352,"0.0-5.0","p459602","4,8,1,5,1,5,6,3","R_2VIyJc7n3oRjA0D","{""Q0"":""hound dog""}",0,"hound dog","lib/images/bassethound_600x600.jpg","bassethound","hound dog","uftGRSTNAMINALagUCViahGl","24","Female","Bachelor's Degree","No","","","","","","","dog","dogs","atypical","basset hound","bassethound_boss","BOSS","bassethound","_600x600.jpg","bassethound_600x600.jpg","../images/bassethound_600x600.jpg"
"",2967,"survey-text-columnResponse",6,59522,"0.0-6.0","p459602","4,8,1,5,1,5,6,3","R_2VIyJc7n3oRjA0D","{""Q0"":""horse""}",0,"horse","lib/images/horse.jpg","horse.jpg","horse","uftGRSTNAMINALagUCViahGl","24","Female","Bachelor's Degree","No","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",2961,"survey-text-columnResponse",7,62686,"0.0-7.0","p459602","4,8,1,5,1,5,6,3","R_2VIyJc7n3oRjA0D","{""Q0"":""fish""}",0,"fish","lib/images/bluegill_600x600.jpg","bluegill","fish","uftGRSTNAMINALagUCViahGl","24","Female","Bachelor's Degree","No","","","","","","","fish","fish","typical","bluegill","bluegill_mz","https://commons.wikimedia.org/wiki/File:Bluegill_(fish).jpg","bluegill","_600x600.jpg","bluegill_600x600.jpg","../images/bluegill_600x600.jpg"
"",10324,"survey-text-columnResponse",8,73212,"0.0-8.0","p459602","4,8,1,5,1,5,6,3","R_2VIyJc7n3oRjA0D","{""Q0"":""seagull""}",0,"seagull","lib/images/seagull_600x600.jpg","seagull","seagull","uftGRSTNAMINALagUCViahGl","24","Female","Bachelor's Degree","No","","","","","","","bird","birds","typical","seagull","seagull_mz","https://unsplash.com/photos/qrP9Q4ttNLs","seagull","_600x600.jpg","seagull_600x600.jpg","../images/seagull_600x600.jpg"
"",15323,"survey-text-columnResponse",9,88738,"0.0-9.0","p459602","4,8,1,5,1,5,6,3","R_2VIyJc7n3oRjA0D","{""Q0"":""cat""}",0,"cat","lib/images/cornishrex_600x600.jpg","cornishrex","cat","uftGRSTNAMINALagUCViahGl","24","Female","Bachelor's Degree","No","","","","","","","cat","cats","atypical","Cornish rex","cornishrex_mz_1","https://commons.wikimedia.org/wiki/File:Cornish_Rex.jpg","cornishrex","_600x600.jpg","cornishrex_600x600.jpg","../images/cornishrex_600x600.jpg"
"",37799,"survey-text-columnResponse",10,126738,"0.0-10.0","p459602","4,8,1,5,1,5,6,3","R_2VIyJc7n3oRjA0D","{""Q0"":""bird""}",0,"bird","lib/images/peacock_600x600.jpg","peacock","bird","uftGRSTNAMINALagUCViahGl","24","Female","Bachelor's Degree","No","","","","","","","bird","birds","atypical","peacock","peacock_boss","BOSS","peacock","_600x600.jpg","peacock_600x600.jpg","../images/peacock_600x600.jpg"
"[{""page_index"":0,""viewing_time"":2263}]",2263,"instructions",0,2275,"0.0-0.0","p463564","5,5,0,0,3,4,1,1","R_1o583IEuBKGeLls","",NA,"","","","","LFOnClmNAMINALhcYbemwzBb","33","Male","Bachelor's Degree","No","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",4943,"survey-text-columnResponse",1,7219,"0.0-1.0","p463564","5,5,0,0,3,4,1,1","R_1o583IEuBKGeLls","{""Q0"":""horse""}",0,"horse","lib/images/horse.jpg","horse.jpg","horse","LFOnClmNAMINALhcYbemwzBb","33","Male","Bachelor's Degree","No","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",5376,"survey-text-columnResponse",2,12797,"0.0-2.0","p463564","5,5,0,0,3,4,1,1","R_1o583IEuBKGeLls","{""Q0"":""parrot""}",0,"parrot","lib/images/parrot_600x600.jpg","parrot","parrot","LFOnClmNAMINALhcYbemwzBb","33","Male","Bachelor's Degree","No","","","","","","","bird","birds","typical","parrot","parrot_boss","BOSS","parrot","_600x600.jpg","parrot_600x600.jpg","../images/parrot_600x600.jpg"
"",3844,"survey-text-columnResponse",3,16854,"0.0-3.0","p463564","5,5,0,0,3,4,1,1","R_1o583IEuBKGeLls","{""Q0"":""cat""}",0,"cat","lib/images/americancurl_600x600.jpg","americancurl","cat","LFOnClmNAMINALhcYbemwzBb","33","Male","Bachelor's Degree","No","","","","","","","cat","cats","atypical","American Curl","americancurl_mz_1","https://commons.wikimedia.org/wiki/File:American_curl_fond_blanc.jpg","americancurl","_600x600.jpg","americancurl_600x600.jpg","../images/americancurl_600x600.jpg"
"",4024,"survey-text-columnResponse",4,21079,"0.0-4.0","p463564","5,5,0,0,3,4,1,1","R_1o583IEuBKGeLls","{""Q0"":""fish""}",0,"fish","lib/images/bass_600x600.jpg","bass","fish","LFOnClmNAMINALhcYbemwzBb","33","Male","Bachelor's Degree","No","","","","","","","fish","fish","typical","bass","rockbass_boss","BOSS","bass","_600x600.jpg","bass_600x600.jpg","../images/bass_600x600.jpg"
"",3692,"survey-text-columnResponse",5,24980,"0.0-5.0","p463564","5,5,0,0,3,4,1,1","R_1o583IEuBKGeLls","{""Q0"":""cat""}",0,"cat","lib/images/tabby_600x600.jpg","tabby","cat","LFOnClmNAMINALhcYbemwzBb","33","Male","Bachelor's Degree","No","","","","","","","cat","cats","typical","american shorthair","cat_mz_1","https://en.wikipedia.org/wiki/Tabby_cat#/media/File:Cat_November_2010-1a.jpg","tabby","_600x600.jpg","tabby_600x600.jpg","../images/tabby_600x600.jpg"
"",5209,"survey-text-columnResponse",6,30402,"0.0-6.0","p463564","5,5,0,0,3,4,1,1","R_1o583IEuBKGeLls","{""Q0"":""griaffe""}",0,"griaffe","lib/images/giraffe.jpg","giraffe.jpg","griaffe","LFOnClmNAMINALhcYbemwzBb","33","Male","Bachelor's Degree","No","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",3832,"survey-text-columnResponse",7,34437,"0.0-7.0","p463564","5,5,0,0,3,4,1,1","R_1o583IEuBKGeLls","{""Q0"":""dog""}",0,"dog","lib/images/greyhound_600x600.jpg","greyhound","dog","LFOnClmNAMINALhcYbemwzBb","33","Male","Bachelor's Degree","No","","","","","","","dog","dogs","atypical","greyhound","greyhound_BOSS","BOSS","greyhound","_600x600.jpg","greyhound_600x600.jpg","../images/greyhound_600x600.jpg"
"",4965,"survey-text-columnResponse",8,39604,"0.0-8.0","p463564","5,5,0,0,3,4,1,1","R_1o583IEuBKGeLls","{""Q0"":""catfish""}",0,"catfish","lib/images/catfish_600x600.jpg","catfish","catfish","LFOnClmNAMINALhcYbemwzBb","33","Male","Bachelor's Degree","No","","","","","","","fish","fish","atypical","catfish","catfish_hw","https://commons.wikimedia.org/wiki/File:Blue_catfish_tenn_aquarium.JPG","catfish","_600x600.jpg","catfish_600x600.jpg","../images/catfish_600x600.jpg"
"",4388,"survey-text-columnResponse",9,44205,"0.0-9.0","p463564","5,5,0,0,3,4,1,1","R_1o583IEuBKGeLls","{""Q0"":""dog""}",0,"dog","lib/images/goldenretriever_600x600.jpg","goldenretriever","dog","LFOnClmNAMINALhcYbemwzBb","33","Male","Bachelor's Degree","No","","","","","","","dog","dogs","typical","golden retriever","goldenretriever_hw","https://pixabay.com/photos/dog-lake-constance-golden-retriever-1994692/","goldenretriever","_600x600.jpg","goldenretriever_600x600.jpg","../images/goldenretriever_600x600.jpg"
"",4240,"survey-text-columnResponse",10,48648,"0.0-10.0","p463564","5,5,0,0,3,4,1,1","R_1o583IEuBKGeLls","{""Q0"":""bird""}",0,"bird","lib/images/pelican_600x600.jpg","pelican","bird","LFOnClmNAMINALhcYbemwzBb","33","Male","Bachelor's Degree","No","","","","","","","bird","birds","atypical","pelican","pelican_boss","BOSS","pelican","_600x600.jpg","pelican_600x600.jpg","../images/pelican_600x600.jpg"
"[{""page_index"":0,""viewing_time"":3039}]",3040,"instructions",0,3069,"0.0-0.0","p464402","9,8,4,6,7,5,3,0","R_PGybsPt9SYngZcB","",NA,"","","","","BqzYSqqNAMINALKAnABGjyIS","40","Male","Associate's Degree/technical school","No","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",5009,"survey-text-columnResponse",1,8080,"0.0-1.0","p464402","9,8,4,6,7,5,3,0","R_PGybsPt9SYngZcB","{""Q0"":""giraffe""}",0,"giraffe","lib/images/giraffe.jpg","giraffe.jpg","giraffe","BqzYSqqNAMINALKAnABGjyIS","40","Male","Associate's Degree/technical school","No","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",3815,"survey-text-columnResponse",2,12098,"0.0-2.0","p464402","9,8,4,6,7,5,3,0","R_PGybsPt9SYngZcB","{""Q0"":""fish""}",0,"fish","lib/images/angelfish_600x600.jpg","angelfish","fish","BqzYSqqNAMINALKAnABGjyIS","40","Male","Associate's Degree/technical school","No","","","","","","","fish","fish","typical","angelfish","angelfish_mz_2","https://www.pexels.com/photo/angel-fish-blueface-angel-coral-marine-fish-1699246/","angelfish","_600x600.jpg","angelfish_600x600.jpg","../images/angelfish_600x600.jpg"
"",5204,"survey-text-columnResponse",3,17504,"0.0-3.0","p464402","9,8,4,6,7,5,3,0","R_PGybsPt9SYngZcB","{""Q0"":""Vulture""}",0,"Vulture","lib/images/vulture_600x600.jpg","vulture","vulture","BqzYSqqNAMINALKAnABGjyIS","40","Male","Associate's Degree/technical school","No","","","","","","","bird","birds","atypical","vulture","vulture_boss","BOSS","vulture","_600x600.jpg","vulture_600x600.jpg","../images/vulture_600x600.jpg"
"",10984,"survey-text-columnResponse",4,28692,"0.0-4.0","p464402","9,8,4,6,7,5,3,0","R_PGybsPt9SYngZcB","{""Q0"":""bird""}",0,"bird","lib/images/seagull_600x600.jpg","seagull","bird","BqzYSqqNAMINALKAnABGjyIS","40","Male","Associate's Degree/technical school","No","","","","","","","bird","birds","typical","seagull","seagull_mz","https://unsplash.com/photos/qrP9Q4ttNLs","seagull","_600x600.jpg","seagull_600x600.jpg","../images/seagull_600x600.jpg"
"",6514,"survey-text-columnResponse",5,35407,"0.0-5.0","p464402","9,8,4,6,7,5,3,0","R_PGybsPt9SYngZcB","{""Q0"":""tropical fish""}",0,"tropical fish","lib/images/lionfish_600x600.jpg","lionfish","tropical fish","BqzYSqqNAMINALKAnABGjyIS","40","Male","Associate's Degree/technical school","No","","","","","","","fish","fish","atypical","lion fish","lionfish_mz","https://unsplash.com/photos/gULJzSnDuZU","lionfish","_600x600.jpg","lionfish_600x600.jpg","../images/lionfish_600x600.jpg"
"",3129,"survey-text-columnResponse",6,38739,"0.0-6.0","p464402","9,8,4,6,7,5,3,0","R_PGybsPt9SYngZcB","{""Q0"":""horse""}",0,"horse","lib/images/horse.jpg","horse.jpg","horse","BqzYSqqNAMINALKAnABGjyIS","40","Male","Associate's Degree/technical school","No","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",2933,"survey-text-columnResponse",7,41875,"0.0-7.0","p464402","9,8,4,6,7,5,3,0","R_PGybsPt9SYngZcB","{""Q0"":""dog""}",0,"dog","lib/images/labrador_600x600.jpg","labrador","dog","BqzYSqqNAMINALKAnABGjyIS","40","Male","Associate's Degree/technical school","No","","","","","","","dog","dogs","typical","labrador retriever","labrador_mz_1","https://commons.wikimedia.org/wiki/File:Black_labrador_retriever.jpg","labrador","_600x600.jpg","labrador_600x600.jpg","../images/labrador_600x600.jpg"
"",1957,"survey-text-columnResponse",8,44034,"0.0-8.0","p464402","9,8,4,6,7,5,3,0","R_PGybsPt9SYngZcB","{""Q0"":""cat""}",0,"cat","lib/images/sandcat_600x600.jpg","sandcat","cat","BqzYSqqNAMINALKAnABGjyIS","40","Male","Associate's Degree/technical school","No","","","","","","","cat","cats","atypical","sandcat","sandcat_mz","https://upload.wikimedia.org/wikipedia/commons/7/70/Sand_cat_%284571207173%29.jpg","sandcat","_600x600.jpg","sandcat_600x600.jpg","../images/sandcat_600x600.jpg"
"",2006,"survey-text-columnResponse",9,46243,"0.0-9.0","p464402","9,8,4,6,7,5,3,0","R_PGybsPt9SYngZcB","{""Q0"":""cat""}",0,"cat","lib/images/arabianmau_600x600.jpg","arabianmau","cat","BqzYSqqNAMINALKAnABGjyIS","40","Male","Associate's Degree/technical school","No","","","","","","","cat","cats","typical","mau","arabianmau_mz_1","https://commons.wikimedia.org/wiki/File:Arabian_Mau1.jpg","arabianmau","_600x600.jpg","arabianmau_600x600.jpg","../images/arabianmau_600x600.jpg"
"",2798,"survey-text-columnResponse",10,49243,"0.0-10.0","p464402","9,8,4,6,7,5,3,0","R_PGybsPt9SYngZcB","{""Q0"":""dog""}",0,"dog","lib/images/yorkshireterrier_600x600.jpg","yorkshireterrier","dog","BqzYSqqNAMINALKAnABGjyIS","40","Male","Associate's Degree/technical school","No","","","","","","","dog","dogs","atypical","yorkshire terrier","yorkshireterrier_hw","https://pixabay.com/photos/yorkshire-terrier-terrier-dog-361730/","yorkshireterrier","_600x600.jpg","yorkshireterrier_600x600.jpg","../images/yorkshireterrier_600x600.jpg"
"[{""page_index"":0,""viewing_time"":8591}]",8592,"instructions",0,8611,"0.0-0.0","p468387","2,5,1,6,2,3,0,4","R_21FCBOZrzlXyvsi","",NA,"","","","","PPauLeKNAMINALCgIXGWGdqV","37","Male","Bachelor's Degree","No","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",9009,"survey-text-columnResponse",1,17624,"0.0-1.0","p468387","2,5,1,6,2,3,0,4","R_21FCBOZrzlXyvsi","{""Q0"":""horse""}",0,"horse","lib/images/horse.jpg","horse.jpg","horse","PPauLeKNAMINALCgIXGWGdqV","37","Male","Bachelor's Degree","No","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",4973,"survey-text-columnResponse",2,22804,"0.0-2.0","p468387","2,5,1,6,2,3,0,4","R_21FCBOZrzlXyvsi","{""Q0"":""parrot""}",0,"parrot","lib/images/parrot_600x600.jpg","parrot","parrot","PPauLeKNAMINALCgIXGWGdqV","37","Male","Bachelor's Degree","No","","","","","","","bird","birds","typical","parrot","parrot_boss","BOSS","parrot","_600x600.jpg","parrot_600x600.jpg","../images/parrot_600x600.jpg"
"",8639,"survey-text-columnResponse",3,31646,"0.0-3.0","p468387","2,5,1,6,2,3,0,4","R_21FCBOZrzlXyvsi","{""Q0"":""woodpecker""}",0,"woodpecker","lib/images/kookaburra_600x600.jpg","kookaburra","woodpecker","PPauLeKNAMINALCgIXGWGdqV","37","Male","Bachelor's Degree","No","","","","","","","bird","birds","atypical","kookaburra","kookaburra_mz_1","https://unsplash.com/photos/TwQP2gDmUJA","kookaburra","_600x600.jpg","kookaburra_600x600.jpg","../images/kookaburra_600x600.jpg"
"",19419,"survey-text-columnResponse",4,51269,"0.0-4.0","p468387","2,5,1,6,2,3,0,4","R_21FCBOZrzlXyvsi","{""Q0"":""German Shepherd""}",0,"German Shepherd","lib/images/germanshepherd_600x600.jpg","germanshepherd","german shepherd","PPauLeKNAMINALCgIXGWGdqV","37","Male","Bachelor's Degree","No","","","","","","","dog","dogs","typical","german shepherd","germanshepherd_mz_1","https://commons.wikimedia.org/wiki/File:02.Owczarek_niemiecki_u%C5%BCytkowy_kr%C3%B3tkow%C5%82osy_suka.jpg","germanshepherd","_600x600.jpg","germanshepherd_600x600.jpg","../images/germanshepherd_600x600.jpg"
"",8410,"survey-text-columnResponse",5,59882,"0.0-5.0","p468387","2,5,1,6,2,3,0,4","R_21FCBOZrzlXyvsi","{""Q0"":""Pomeranian""}",0,"Pomeranian","lib/images/chihuahua_600x600.jpg","chihuahua","pomeranian","PPauLeKNAMINALCgIXGWGdqV","37","Male","Bachelor's Degree","No","","","","","","","dog","dogs","atypical","chihuahua","chihuahua_mz_4","https://www.pxfuel.com/en/free-photo-ojhbm","chihuahua","_600x600.jpg","chihuahua_600x600.jpg","../images/chihuahua_600x600.jpg"
"",5492,"survey-text-columnResponse",6,65575,"0.0-6.0","p468387","2,5,1,6,2,3,0,4","R_21FCBOZrzlXyvsi","{""Q0"":""Giraffe""}",0,"Giraffe","lib/images/giraffe.jpg","giraffe.jpg","giraffe","PPauLeKNAMINALCgIXGWGdqV","37","Male","Bachelor's Degree","No","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7691,"survey-text-columnResponse",7,73470,"0.0-7.0","p468387","2,5,1,6,2,3,0,4","R_21FCBOZrzlXyvsi","{""Q0"":""Betta""}",0,"Betta","lib/images/betafish_600x600.jpg","betafish","betta","PPauLeKNAMINALCgIXGWGdqV","37","Male","Bachelor's Degree","No","","","","","","","fish","fish","atypical","beta  fish","betafish_mz_1","https://commons.wikimedia.org/wiki/File:Male_Betta_-34245661920.jpg","betafish","_600x600.jpg","betafish_600x600.jpg","../images/betafish_600x600.jpg"
"",3888,"survey-text-columnResponse",8,77560,"0.0-8.0","p468387","2,5,1,6,2,3,0,4","R_21FCBOZrzlXyvsi","{""Q0"":""cat""}",0,"cat","lib/images/arabianmau_600x600.jpg","arabianmau","cat","PPauLeKNAMINALCgIXGWGdqV","37","Male","Bachelor's Degree","No","","","","","","","cat","cats","typical","mau","arabianmau_mz_1","https://commons.wikimedia.org/wiki/File:Arabian_Mau1.jpg","arabianmau","_600x600.jpg","arabianmau_600x600.jpg","../images/arabianmau_600x600.jpg"
